"","playerID","yearID","teamID","nameFirst","nameLast","team_year"
"832","smoltjo01",2008,"ATL","John","Smoltz","2008ATL"
"833","smoltjo01",2009,"BOS","John","Smoltz","2009BOS"
"834","smoltjo01",2009,"SLN","John","Smoltz","2009SLN"
"835","cobbty01",1905,"DET","Ty","Cobb","1905DET"
"836","cobbty01",1906,"DET","Ty","Cobb","1906DET"
"837","cobbty01",1907,"DET","Ty","Cobb","1907DET"
"838","cobbty01",1908,"DET","Ty","Cobb","1908DET"
"839","cobbty01",1909,"DET","Ty","Cobb","1909DET"
"840","cobbty01",1910,"DET","Ty","Cobb","1910DET"
"841","cobbty01",1911,"DET","Ty","Cobb","1911DET"
"842","cobbty01",1912,"DET","Ty","Cobb","1912DET"
"843","cobbty01",1913,"DET","Ty","Cobb","1913DET"
"844","cobbty01",1914,"DET","Ty","Cobb","1914DET"
"845","cobbty01",1915,"DET","Ty","Cobb","1915DET"
"846","cobbty01",1916,"DET","Ty","Cobb","1916DET"
"847","cobbty01",1917,"DET","Ty","Cobb","1917DET"
"848","cobbty01",1919,"DET","Ty","Cobb","1919DET"
"849","cobbty01",1920,"DET","Ty","Cobb","1920DET"
"850","cobbty01",1921,"DET","Ty","Cobb","1921DET"
"851","cobbty01",1922,"DET","Ty","Cobb","1922DET"
"852","cobbty01",1923,"DET","Ty","Cobb","1923DET"
"853","cobbty01",1924,"DET","Ty","Cobb","1924DET"
"854","cobbty01",1926,"DET","Ty","Cobb","1926DET"
"855","cobbty01",1927,"PHA","Ty","Cobb","1927PHA"
"856","cobbty01",1928,"PHA","Ty","Cobb","1928PHA"
"857","ruthba01",1922,"NYA","Babe","Ruth","1922NYA"
"858","ruthba01",1923,"NYA","Babe","Ruth","1923NYA"
"859","ruthba01",1924,"NYA","Babe","Ruth","1924NYA"
"860","ruthba01",1925,"NYA","Babe","Ruth","1925NYA"
"861","ruthba01",1926,"NYA","Babe","Ruth","1926NYA"
"862","ruthba01",1927,"NYA","Babe","Ruth","1927NYA"
"863","ruthba01",1928,"NYA","Babe","Ruth","1928NYA"
"864","ruthba01",1929,"NYA","Babe","Ruth","1929NYA"
"865","ruthba01",1931,"NYA","Babe","Ruth","1931NYA"
"866","ruthba01",1932,"NYA","Babe","Ruth","1932NYA"
"867","ruthba01",1934,"NYA","Babe","Ruth","1934NYA"
"868","ruthba01",1935,"BSN","Babe","Ruth","1935BSN"
"869","wagneho01",1897,"LS3","Honus","Wagner","1897LS3"
"870","wagneho01",1898,"LS3","Honus","Wagner","1898LS3"
"871","wagneho01",1899,"LS3","Honus","Wagner","1899LS3"
"872","wagneho01",1901,"PIT","Honus","Wagner","1901PIT"
"873","wagneho01",1903,"PIT","Honus","Wagner","1903PIT"
"874","wagneho01",1904,"PIT","Honus","Wagner","1904PIT"
"875","wagneho01",1905,"PIT","Honus","Wagner","1905PIT"
"876","wagneho01",1906,"PIT","Honus","Wagner","1906PIT"
"877","wagneho01",1907,"PIT","Honus","Wagner","1907PIT"
"878","wagneho01",1908,"PIT","Honus","Wagner","1908PIT"
"879","wagneho01",1909,"PIT","Honus","Wagner","1909PIT"
"880","wagneho01",1910,"PIT","Honus","Wagner","1910PIT"
"881","wagneho01",1911,"PIT","Honus","Wagner","1911PIT"
"882","wagneho01",1912,"PIT","Honus","Wagner","1912PIT"
"883","wagneho01",1913,"PIT","Honus","Wagner","1913PIT"
"884","wagneho01",1914,"PIT","Honus","Wagner","1914PIT"
"885","wagneho01",1915,"PIT","Honus","Wagner","1915PIT"
"886","wagneho01",1916,"PIT","Honus","Wagner","1916PIT"
"887","wagneho01",1917,"PIT","Honus","Wagner","1917PIT"
"888","lajoina01",1896,"PHI","Nap","Lajoie","1896PHI"
"889","lajoina01",1897,"PHI","Nap","Lajoie","1897PHI"
"890","lajoina01",1898,"PHI","Nap","Lajoie","1898PHI"
"891","lajoina01",1899,"PHI","Nap","Lajoie","1899PHI"
"892","lajoina01",1900,"PHI","Nap","Lajoie","1900PHI"
"893","lajoina01",1901,"PHA","Nap","Lajoie","1901PHA"
"894","lajoina01",1902,"PHA","Nap","Lajoie","1902PHA"
"895","lajoina01",1902,"CLE","Nap","Lajoie","1902CLE"
"896","lajoina01",1903,"CLE","Nap","Lajoie","1903CLE"
"897","lajoina01",1904,"CLE","Nap","Lajoie","1904CLE"
"898","lajoina01",1905,"CLE","Nap","Lajoie","1905CLE"
"899","lajoina01",1906,"CLE","Nap","Lajoie","1906CLE"
"900","lajoina01",1907,"CLE","Nap","Lajoie","1907CLE"
"901","lajoina01",1908,"CLE","Nap","Lajoie","1908CLE"
"902","lajoina01",1909,"CLE","Nap","Lajoie","1909CLE"
"903","lajoina01",1910,"CLE","Nap","Lajoie","1910CLE"
"904","lajoina01",1911,"CLE","Nap","Lajoie","1911CLE"
"905","lajoina01",1912,"CLE","Nap","Lajoie","1912CLE"
"906","lajoina01",1913,"CLE","Nap","Lajoie","1913CLE"
"907","lajoina01",1914,"CLE","Nap","Lajoie","1914CLE"
"908","lajoina01",1915,"PHA","Nap","Lajoie","1915PHA"
"909","lajoina01",1916,"PHA","Nap","Lajoie","1916PHA"
"910","speaktr01",1907,"BOS","Tris","Speaker","1907BOS"
"911","speaktr01",1908,"BOS","Tris","Speaker","1908BOS"
"912","speaktr01",1909,"BOS","Tris","Speaker","1909BOS"
"913","speaktr01",1910,"BOS","Tris","Speaker","1910BOS"
"914","speaktr01",1911,"BOS","Tris","Speaker","1911BOS"
"915","speaktr01",1912,"BOS","Tris","Speaker","1912BOS"
"916","speaktr01",1913,"BOS","Tris","Speaker","1913BOS"
"917","speaktr01",1915,"BOS","Tris","Speaker","1915BOS"
"918","speaktr01",1916,"CLE","Tris","Speaker","1916CLE"
"919","speaktr01",1917,"CLE","Tris","Speaker","1917CLE"
"920","speaktr01",1918,"CLE","Tris","Speaker","1918CLE"
"921","speaktr01",1919,"CLE","Tris","Speaker","1919CLE"
"922","speaktr01",1920,"CLE","Tris","Speaker","1920CLE"
"923","speaktr01",1921,"CLE","Tris","Speaker","1921CLE"
"924","speaktr01",1922,"CLE","Tris","Speaker","1922CLE"
"925","speaktr01",1923,"CLE","Tris","Speaker","1923CLE"
"926","speaktr01",1924,"CLE","Tris","Speaker","1924CLE"
"927","speaktr01",1925,"CLE","Tris","Speaker","1925CLE"
"928","speaktr01",1926,"CLE","Tris","Speaker","1926CLE"
"929","speaktr01",1927,"WS1","Tris","Speaker","1927WS1"
"930","speaktr01",1928,"PHA","Tris","Speaker","1928PHA"
"931","sislege01",1917,"SLA","George","Sisler","1917SLA"
"932","sislege01",1919,"SLA","George","Sisler","1919SLA"
"933","sislege01",1921,"SLA","George","Sisler","1921SLA"
"934","sislege01",1922,"SLA","George","Sisler","1922SLA"
"935","sislege01",1924,"SLA","George","Sisler","1924SLA"
"936","sislege01",1927,"SLA","George","Sisler","1927SLA"
"937","sislege01",1928,"WS1","George","Sisler","1928WS1"
"938","sislege01",1929,"BSN","George","Sisler","1929BSN"
"939","sislege01",1930,"BSN","George","Sisler","1930BSN"
"940","collied01",1906,"PHA","Eddie","Collins","1906PHA"
"941","collied01",1907,"PHA","Eddie","Collins","1907PHA"
"942","collied01",1908,"PHA","Eddie","Collins","1908PHA"
"943","collied01",1909,"PHA","Eddie","Collins","1909PHA"
"944","collied01",1910,"PHA","Eddie","Collins","1910PHA"
"945","collied01",1911,"PHA","Eddie","Collins","1911PHA"
"946","collied01",1912,"PHA","Eddie","Collins","1912PHA"
"947","collied01",1913,"PHA","Eddie","Collins","1913PHA"
"948","collied01",1914,"PHA","Eddie","Collins","1914PHA"
"949","collied01",1915,"CHA","Eddie","Collins","1915CHA"
"950","collied01",1916,"CHA","Eddie","Collins","1916CHA"
"951","collied01",1917,"CHA","Eddie","Collins","1917CHA"
"952","collied01",1918,"CHA","Eddie","Collins","1918CHA"
"953","collied01",1919,"CHA","Eddie","Collins","1919CHA"
"954","collied01",1920,"CHA","Eddie","Collins","1920CHA"
"955","collied01",1921,"CHA","Eddie","Collins","1921CHA"
"956","collied01",1922,"CHA","Eddie","Collins","1922CHA"
"957","collied01",1923,"CHA","Eddie","Collins","1923CHA"
"958","collied01",1924,"CHA","Eddie","Collins","1924CHA"
"959","collied01",1925,"CHA","Eddie","Collins","1925CHA"
"960","collied01",1926,"CHA","Eddie","Collins","1926CHA"
"961","collied01",1927,"PHA","Eddie","Collins","1927PHA"
"962","collied01",1928,"PHA","Eddie","Collins","1928PHA"
"963","collied01",1929,"PHA","Eddie","Collins","1929PHA"
"964","collied01",1930,"PHA","Eddie","Collins","1930PHA"
"965","keelewi01",1892,"NY1","Willie","Keeler","1892NY1"
"966","keelewi01",1893,"NY1","Willie","Keeler","1893NY1"
"967","keelewi01",1893,"BRO","Willie","Keeler","1893BRO"
"968","keelewi01",1894,"BLN","Willie","Keeler","1894BLN"
"969","keelewi01",1895,"BLN","Willie","Keeler","1895BLN"
"970","keelewi01",1896,"BLN","Willie","Keeler","1896BLN"
"971","keelewi01",1897,"BLN","Willie","Keeler","1897BLN"
"972","keelewi01",1898,"BLN","Willie","Keeler","1898BLN"
"973","keelewi01",1899,"BRO","Willie","Keeler","1899BRO"
"974","keelewi01",1900,"BRO","Willie","Keeler","1900BRO"
"975","keelewi01",1901,"BRO","Willie","Keeler","1901BRO"
"976","keelewi01",1902,"BRO","Willie","Keeler","1902BRO"
"977","keelewi01",1903,"NYA","Willie","Keeler","1903NYA"
"978","keelewi01",1904,"NYA","Willie","Keeler","1904NYA"
"979","keelewi01",1905,"NYA","Willie","Keeler","1905NYA"
"980","keelewi01",1906,"NYA","Willie","Keeler","1906NYA"
"981","keelewi01",1907,"NYA","Willie","Keeler","1907NYA"
"982","keelewi01",1908,"NYA","Willie","Keeler","1908NYA"
"983","keelewi01",1909,"NYA","Willie","Keeler","1909NYA"
"984","keelewi01",1910,"NY1","Willie","Keeler","1910NY1"
"985","hornsro01",1915,"SLN","Rogers","Hornsby","1915SLN"
"986","hornsro01",1916,"SLN","Rogers","Hornsby","1916SLN"
"987","hornsro01",1917,"SLN","Rogers","Hornsby","1917SLN"
"988","hornsro01",1918,"SLN","Rogers","Hornsby","1918SLN"
"989","hornsro01",1919,"SLN","Rogers","Hornsby","1919SLN"
"990","hornsro01",1920,"SLN","Rogers","Hornsby","1920SLN"
"991","hornsro01",1921,"SLN","Rogers","Hornsby","1921SLN"
"992","hornsro01",1922,"SLN","Rogers","Hornsby","1922SLN"
"993","hornsro01",1923,"SLN","Rogers","Hornsby","1923SLN"
"994","hornsro01",1924,"SLN","Rogers","Hornsby","1924SLN"
"995","hornsro01",1925,"SLN","Rogers","Hornsby","1925SLN"
"996","hornsro01",1926,"SLN","Rogers","Hornsby","1926SLN"
"997","hornsro01",1927,"NY1","Rogers","Hornsby","1927NY1"
"998","hornsro01",1928,"BSN","Rogers","Hornsby","1928BSN"
"999","hornsro01",1929,"CHN","Rogers","Hornsby","1929CHN"
"1000","hornsro01",1930,"CHN","Rogers","Hornsby","1930CHN"
"1001","hornsro01",1931,"CHN","Rogers","Hornsby","1931CHN"
"1002","hornsro01",1932,"CHN","Rogers","Hornsby","1932CHN"
"1003","hornsro01",1933,"SLN","Rogers","Hornsby","1933SLN"
"1004","hornsro01",1933,"SLA","Rogers","Hornsby","1933SLA"
"1005","hornsro01",1934,"SLA","Rogers","Hornsby","1934SLA"
"1006","hornsro01",1935,"SLA","Rogers","Hornsby","1935SLA"
"1007","hornsro01",1936,"SLA","Rogers","Hornsby","1936SLA"
"1008","hornsro01",1937,"SLA","Rogers","Hornsby","1937SLA"
"1009","friscfr01",1919,"NY1","Frankie","Frisch","1919NY1"
"1010","friscfr01",1920,"NY1","Frankie","Frisch","1920NY1"
"1011","friscfr01",1921,"NY1","Frankie","Frisch","1921NY1"
"1012","friscfr01",1922,"NY1","Frankie","Frisch","1922NY1"
"1013","friscfr01",1923,"NY1","Frankie","Frisch","1923NY1"
"1014","friscfr01",1924,"NY1","Frankie","Frisch","1924NY1"
"1015","friscfr01",1925,"NY1","Frankie","Frisch","1925NY1"
"1016","friscfr01",1926,"NY1","Frankie","Frisch","1926NY1"
"1017","friscfr01",1927,"SLN","Frankie","Frisch","1927SLN"
"1018","friscfr01",1928,"SLN","Frankie","Frisch","1928SLN"
"1019","friscfr01",1929,"SLN","Frankie","Frisch","1929SLN"
"1020","friscfr01",1930,"SLN","Frankie","Frisch","1930SLN"
"1021","friscfr01",1931,"SLN","Frankie","Frisch","1931SLN"
"1022","friscfr01",1932,"SLN","Frankie","Frisch","1932SLN"
"1023","friscfr01",1933,"SLN","Frankie","Frisch","1933SLN"
"1024","friscfr01",1934,"SLN","Frankie","Frisch","1934SLN"
"1025","friscfr01",1935,"SLN","Frankie","Frisch","1935SLN"
"1026","friscfr01",1936,"SLN","Frankie","Frisch","1936SLN"
"1027","friscfr01",1937,"SLN","Frankie","Frisch","1937SLN"
"1028","cochrmi01",1925,"PHA","Mickey","Cochrane","1925PHA"
"1029","cochrmi01",1926,"PHA","Mickey","Cochrane","1926PHA"
"1030","cochrmi01",1927,"PHA","Mickey","Cochrane","1927PHA"
"1031","cochrmi01",1928,"PHA","Mickey","Cochrane","1928PHA"
"1032","cochrmi01",1929,"PHA","Mickey","Cochrane","1929PHA"
"1033","cochrmi01",1930,"PHA","Mickey","Cochrane","1930PHA"
"1034","cochrmi01",1931,"PHA","Mickey","Cochrane","1931PHA"
"1035","cochrmi01",1932,"PHA","Mickey","Cochrane","1932PHA"
"1036","cochrmi01",1933,"PHA","Mickey","Cochrane","1933PHA"
"1037","cochrmi01",1934,"DET","Mickey","Cochrane","1934DET"
"1038","cochrmi01",1935,"DET","Mickey","Cochrane","1935DET"
"1039","cochrmi01",1936,"DET","Mickey","Cochrane","1936DET"
"1040","cochrmi01",1937,"DET","Mickey","Cochrane","1937DET"
"1041","traynpi01",1920,"PIT","Pie","Traynor","1920PIT"
"1042","traynpi01",1921,"PIT","Pie","Traynor","1921PIT"
"1043","traynpi01",1922,"PIT","Pie","Traynor","1922PIT"
"1044","traynpi01",1923,"PIT","Pie","Traynor","1923PIT"
"1045","traynpi01",1924,"PIT","Pie","Traynor","1924PIT"
"1046","traynpi01",1925,"PIT","Pie","Traynor","1925PIT"
"1047","traynpi01",1926,"PIT","Pie","Traynor","1926PIT"
"1048","traynpi01",1927,"PIT","Pie","Traynor","1927PIT"
"1049","traynpi01",1928,"PIT","Pie","Traynor","1928PIT"
"1050","traynpi01",1929,"PIT","Pie","Traynor","1929PIT"
"1051","traynpi01",1930,"PIT","Pie","Traynor","1930PIT"
"1052","traynpi01",1931,"PIT","Pie","Traynor","1931PIT"
"1053","traynpi01",1932,"PIT","Pie","Traynor","1932PIT"
"1054","traynpi01",1933,"PIT","Pie","Traynor","1933PIT"
"1055","traynpi01",1934,"PIT","Pie","Traynor","1934PIT"
"1056","traynpi01",1935,"PIT","Pie","Traynor","1935PIT"
"1057","traynpi01",1937,"PIT","Pie","Traynor","1937PIT"
"1058","ottme01",1926,"NY1","Mel","Ott","1926NY1"
"1059","ottme01",1927,"NY1","Mel","Ott","1927NY1"
"1060","ottme01",1928,"NY1","Mel","Ott","1928NY1"
"1061","ottme01",1929,"NY1","Mel","Ott","1929NY1"
"1062","ottme01",1930,"NY1","Mel","Ott","1930NY1"
"1063","ottme01",1931,"NY1","Mel","Ott","1931NY1"
"1064","ottme01",1932,"NY1","Mel","Ott","1932NY1"
"1065","ottme01",1933,"NY1","Mel","Ott","1933NY1"
"1066","ottme01",1934,"NY1","Mel","Ott","1934NY1"
"1067","ottme01",1935,"NY1","Mel","Ott","1935NY1"
"1068","ottme01",1936,"NY1","Mel","Ott","1936NY1"
"1069","ottme01",1937,"NY1","Mel","Ott","1937NY1"
"1070","ottme01",1938,"NY1","Mel","Ott","1938NY1"
"1071","ottme01",1939,"NY1","Mel","Ott","1939NY1"
"1072","ottme01",1940,"NY1","Mel","Ott","1940NY1"
"1073","ottme01",1941,"NY1","Mel","Ott","1941NY1"
"1074","ottme01",1942,"NY1","Mel","Ott","1942NY1"
"1075","ottme01",1943,"NY1","Mel","Ott","1943NY1"
"1076","ottme01",1944,"NY1","Mel","Ott","1944NY1"
"1077","ottme01",1945,"NY1","Mel","Ott","1945NY1"
"1078","ottme01",1946,"NY1","Mel","Ott","1946NY1"
"1079","ottme01",1947,"NY1","Mel","Ott","1947NY1"
"1080","foxxji01",1925,"PHA","Jimmie","Foxx","1925PHA"
"1081","foxxji01",1926,"PHA","Jimmie","Foxx","1926PHA"
"1082","foxxji01",1927,"PHA","Jimmie","Foxx","1927PHA"
"1083","foxxji01",1928,"PHA","Jimmie","Foxx","1928PHA"
"1084","foxxji01",1929,"PHA","Jimmie","Foxx","1929PHA"
"1085","foxxji01",1930,"PHA","Jimmie","Foxx","1930PHA"
"1086","foxxji01",1931,"PHA","Jimmie","Foxx","1931PHA"
"1087","foxxji01",1932,"PHA","Jimmie","Foxx","1932PHA"
"1088","foxxji01",1933,"PHA","Jimmie","Foxx","1933PHA"
"1089","foxxji01",1934,"PHA","Jimmie","Foxx","1934PHA"
"1090","foxxji01",1935,"PHA","Jimmie","Foxx","1935PHA"
"1091","foxxji01",1936,"BOS","Jimmie","Foxx","1936BOS"
"1092","foxxji01",1937,"BOS","Jimmie","Foxx","1937BOS"
"1093","foxxji01",1938,"BOS","Jimmie","Foxx","1938BOS"
"1094","foxxji01",1940,"BOS","Jimmie","Foxx","1940BOS"
"1095","foxxji01",1941,"BOS","Jimmie","Foxx","1941BOS"
"1096","foxxji01",1942,"BOS","Jimmie","Foxx","1942BOS"
"1097","foxxji01",1942,"CHN","Jimmie","Foxx","1942CHN"
"1098","foxxji01",1944,"CHN","Jimmie","Foxx","1944CHN"
"1099","heilmha01",1914,"DET","Harry","Heilmann","1914DET"
"1100","heilmha01",1916,"DET","Harry","Heilmann","1916DET"
"1101","heilmha01",1917,"DET","Harry","Heilmann","1917DET"
"1102","heilmha01",1918,"DET","Harry","Heilmann","1918DET"
"1103","heilmha01",1919,"DET","Harry","Heilmann","1919DET"
"1104","heilmha01",1920,"DET","Harry","Heilmann","1920DET"
"1105","heilmha01",1921,"DET","Harry","Heilmann","1921DET"
"1106","heilmha01",1922,"DET","Harry","Heilmann","1922DET"
"1107","heilmha01",1923,"DET","Harry","Heilmann","1923DET"
"1108","heilmha01",1924,"DET","Harry","Heilmann","1924DET"
"1109","heilmha01",1925,"DET","Harry","Heilmann","1925DET"
"1110","heilmha01",1926,"DET","Harry","Heilmann","1926DET"
"1111","heilmha01",1927,"DET","Harry","Heilmann","1927DET"
"1112","heilmha01",1928,"DET","Harry","Heilmann","1928DET"
"1113","heilmha01",1929,"DET","Harry","Heilmann","1929DET"
"1114","heilmha01",1930,"CIN","Harry","Heilmann","1930CIN"
"1115","heilmha01",1932,"CIN","Harry","Heilmann","1932CIN"
"1116","wanerpa01",1926,"PIT","Paul","Waner","1926PIT"
"1117","wanerpa01",1927,"PIT","Paul","Waner","1927PIT"
"1118","wanerpa01",1928,"PIT","Paul","Waner","1928PIT"
"1119","wanerpa01",1929,"PIT","Paul","Waner","1929PIT"
"1120","wanerpa01",1930,"PIT","Paul","Waner","1930PIT"
"1121","wanerpa01",1931,"PIT","Paul","Waner","1931PIT"
"1122","wanerpa01",1932,"PIT","Paul","Waner","1932PIT"
"1123","wanerpa01",1933,"PIT","Paul","Waner","1933PIT"
"1124","wanerpa01",1934,"PIT","Paul","Waner","1934PIT"
"1125","wanerpa01",1935,"PIT","Paul","Waner","1935PIT"
"1126","wanerpa01",1936,"PIT","Paul","Waner","1936PIT"
"1127","wanerpa01",1937,"PIT","Paul","Waner","1937PIT"
"1128","wanerpa01",1938,"PIT","Paul","Waner","1938PIT"
"1129","wanerpa01",1939,"PIT","Paul","Waner","1939PIT"
"1130","wanerpa01",1940,"PIT","Paul","Waner","1940PIT"
"1131","wanerpa01",1941,"BRO","Paul","Waner","1941BRO"
"1132","wanerpa01",1941,"BSN","Paul","Waner","1941BSN"
"1133","wanerpa01",1942,"BSN","Paul","Waner","1942BSN"
"1134","wanerpa01",1943,"BRO","Paul","Waner","1943BRO"
"1135","wanerpa01",1944,"BRO","Paul","Waner","1944BRO"
"1136","wanerpa01",1944,"NYA","Paul","Waner","1944NYA"
"1137","wanerpa01",1945,"NYA","Paul","Waner","1945NYA"
"1138","simmoal01",1924,"PHA","Al","Simmons","1924PHA"
"1139","simmoal01",1925,"PHA","Al","Simmons","1925PHA"
"1140","simmoal01",1926,"PHA","Al","Simmons","1926PHA"
"1141","simmoal01",1927,"PHA","Al","Simmons","1927PHA"
"1142","simmoal01",1928,"PHA","Al","Simmons","1928PHA"
"1143","simmoal01",1929,"PHA","Al","Simmons","1929PHA"
"1144","simmoal01",1930,"PHA","Al","Simmons","1930PHA"
"1145","simmoal01",1931,"PHA","Al","Simmons","1931PHA"
"1146","simmoal01",1932,"PHA","Al","Simmons","1932PHA"
"1147","simmoal01",1933,"CHA","Al","Simmons","1933CHA"
"1148","simmoal01",1934,"CHA","Al","Simmons","1934CHA"
"1149","simmoal01",1935,"CHA","Al","Simmons","1935CHA"
"1150","simmoal01",1936,"DET","Al","Simmons","1936DET"
"1151","simmoal01",1937,"WS1","Al","Simmons","1937WS1"
"1152","simmoal01",1938,"WS1","Al","Simmons","1938WS1"
"1153","simmoal01",1939,"BSN","Al","Simmons","1939BSN"
"1154","simmoal01",1939,"CIN","Al","Simmons","1939CIN"
"1155","simmoal01",1940,"PHA","Al","Simmons","1940PHA"
"1156","simmoal01",1941,"PHA","Al","Simmons","1941PHA"
"1157","simmoal01",1943,"BOS","Al","Simmons","1943BOS"
"1158","simmoal01",1944,"PHA","Al","Simmons","1944PHA"
"1159","maranra01",1912,"BSN","Rabbit","Maranville","1912BSN"
"1160","maranra01",1913,"BSN","Rabbit","Maranville","1913BSN"
"1161","maranra01",1914,"BSN","Rabbit","Maranville","1914BSN"
"1162","maranra01",1915,"BSN","Rabbit","Maranville","1915BSN"
"1163","maranra01",1916,"BSN","Rabbit","Maranville","1916BSN"
"1164","maranra01",1917,"BSN","Rabbit","Maranville","1917BSN"
"1165","maranra01",1918,"BSN","Rabbit","Maranville","1918BSN"
"1166","maranra01",1919,"BSN","Rabbit","Maranville","1919BSN"
"1167","maranra01",1920,"BSN","Rabbit","Maranville","1920BSN"
"1168","maranra01",1921,"PIT","Rabbit","Maranville","1921PIT"
"1169","maranra01",1922,"PIT","Rabbit","Maranville","1922PIT"
"1170","maranra01",1923,"PIT","Rabbit","Maranville","1923PIT"
"1171","maranra01",1924,"PIT","Rabbit","Maranville","1924PIT"
"1172","maranra01",1925,"CHN","Rabbit","Maranville","1925CHN"
"1173","maranra01",1926,"BRO","Rabbit","Maranville","1926BRO"
"1174","maranra01",1927,"SLN","Rabbit","Maranville","1927SLN"
"1175","maranra01",1928,"SLN","Rabbit","Maranville","1928SLN"
"1176","maranra01",1929,"BSN","Rabbit","Maranville","1929BSN"
"1177","maranra01",1930,"BSN","Rabbit","Maranville","1930BSN"
"1178","maranra01",1931,"BSN","Rabbit","Maranville","1931BSN"
"1179","maranra01",1932,"BSN","Rabbit","Maranville","1932BSN"
"1180","maranra01",1933,"BSN","Rabbit","Maranville","1933BSN"
"1181","maranra01",1935,"BSN","Rabbit","Maranville","1935BSN"
"1182","dickebi01",1928,"NYA","Bill","Dickey","1928NYA"
"1183","dickebi01",1929,"NYA","Bill","Dickey","1929NYA"
"1184","dickebi01",1930,"NYA","Bill","Dickey","1930NYA"
"1185","dickebi01",1931,"NYA","Bill","Dickey","1931NYA"
"1186","dickebi01",1932,"NYA","Bill","Dickey","1932NYA"
"1187","dickebi01",1933,"NYA","Bill","Dickey","1933NYA"
"1188","dickebi01",1934,"NYA","Bill","Dickey","1934NYA"
"1189","dickebi01",1935,"NYA","Bill","Dickey","1935NYA"
"1190","dickebi01",1936,"NYA","Bill","Dickey","1936NYA"
"1191","dickebi01",1937,"NYA","Bill","Dickey","1937NYA"
"1192","dickebi01",1938,"NYA","Bill","Dickey","1938NYA"
"1193","dickebi01",1939,"NYA","Bill","Dickey","1939NYA"
"1194","dickebi01",1940,"NYA","Bill","Dickey","1940NYA"
"1195","dickebi01",1941,"NYA","Bill","Dickey","1941NYA"
"1196","dickebi01",1942,"NYA","Bill","Dickey","1942NYA"
"1197","dickebi01",1943,"NYA","Bill","Dickey","1943NYA"
"1198","dickebi01",1946,"NYA","Bill","Dickey","1946NYA"
"1199","terrybi01",1923,"NY1","Bill","Terry","1923NY1"
"1200","terrybi01",1924,"NY1","Bill","Terry","1924NY1"
"1201","terrybi01",1925,"NY1","Bill","Terry","1925NY1"
"1202","terrybi01",1926,"NY1","Bill","Terry","1926NY1"
"1203","terrybi01",1927,"NY1","Bill","Terry","1927NY1"
"1204","terrybi01",1928,"NY1","Bill","Terry","1928NY1"
"1205","terrybi01",1929,"NY1","Bill","Terry","1929NY1"
"1206","terrybi01",1930,"NY1","Bill","Terry","1930NY1"
"1207","terrybi01",1931,"NY1","Bill","Terry","1931NY1"
"1208","terrybi01",1932,"NY1","Bill","Terry","1932NY1"
"1209","terrybi01",1933,"NY1","Bill","Terry","1933NY1"
"1210","terrybi01",1934,"NY1","Bill","Terry","1934NY1"
"1211","terrybi01",1935,"NY1","Bill","Terry","1935NY1"
"1212","terrybi01",1936,"NY1","Bill","Terry","1936NY1"
"1213","dimagjo01",1936,"NYA","Joe","DiMaggio","1936NYA"
"1214","dimagjo01",1937,"NYA","Joe","DiMaggio","1937NYA"
"1215","dimagjo01",1938,"NYA","Joe","DiMaggio","1938NYA"
"1216","dimagjo01",1939,"NYA","Joe","DiMaggio","1939NYA"
"1217","dimagjo01",1940,"NYA","Joe","DiMaggio","1940NYA"
"1218","dimagjo01",1941,"NYA","Joe","DiMaggio","1941NYA"
"1219","dimagjo01",1942,"NYA","Joe","DiMaggio","1942NYA"
"1220","dimagjo01",1946,"NYA","Joe","DiMaggio","1946NYA"
"1221","dimagjo01",1947,"NYA","Joe","DiMaggio","1947NYA"
"1222","dimagjo01",1948,"NYA","Joe","DiMaggio","1948NYA"
"1223","dimagjo01",1949,"NYA","Joe","DiMaggio","1949NYA"
"1224","dimagjo01",1950,"NYA","Joe","DiMaggio","1950NYA"
"1225","dimagjo01",1951,"NYA","Joe","DiMaggio","1951NYA"
"1226","hartnga01",1922,"CHN","Gabby","Hartnett","1922CHN"
"1227","hartnga01",1923,"CHN","Gabby","Hartnett","1923CHN"
"1228","hartnga01",1924,"CHN","Gabby","Hartnett","1924CHN"
"1229","hartnga01",1925,"CHN","Gabby","Hartnett","1925CHN"
"1230","hartnga01",1926,"CHN","Gabby","Hartnett","1926CHN"
"1231","hartnga01",1927,"CHN","Gabby","Hartnett","1927CHN"
"1232","hartnga01",1928,"CHN","Gabby","Hartnett","1928CHN"
"1233","hartnga01",1929,"CHN","Gabby","Hartnett","1929CHN"
"1234","hartnga01",1930,"CHN","Gabby","Hartnett","1930CHN"
"1235","hartnga01",1931,"CHN","Gabby","Hartnett","1931CHN"
"1236","hartnga01",1932,"CHN","Gabby","Hartnett","1932CHN"
"1237","hartnga01",1933,"CHN","Gabby","Hartnett","1933CHN"
"1238","hartnga01",1934,"CHN","Gabby","Hartnett","1934CHN"
"1239","hartnga01",1935,"CHN","Gabby","Hartnett","1935CHN"
"1240","hartnga01",1936,"CHN","Gabby","Hartnett","1936CHN"
"1241","hartnga01",1937,"CHN","Gabby","Hartnett","1937CHN"
"1242","hartnga01",1938,"CHN","Gabby","Hartnett","1938CHN"
"1243","hartnga01",1939,"CHN","Gabby","Hartnett","1939CHN"
"1244","hartnga01",1940,"CHN","Gabby","Hartnett","1940CHN"
"1245","hartnga01",1941,"NY1","Gabby","Hartnett","1941NY1"
